Mes;Categor¡a;?tem;Referencia;Descripci¢n;Cantidad en Principal;Cantidad m¡nima en Principal;Cantidad m xima en Principal;Cantidad total;Cantidad en remisiones;Unidad;Estado;Costo promedio;Total
Julio;AROMAS;FRAGANCIA SANDALO GR;FS09;;32;100;500;32;0;Gramo;Activo;75,034909;2401,12
Julio;AROMAS;FRAGANCIA TALCO GR;FT09;;450;400;1000;450;0;Gramo;Activo;90,32;40644
Julio;AROMAS;DIFUSOR BABY  TALCO GR;DBT09;;0;200;1000;0;0;Gramo;Activo;51,94;0
Julio;AROMAS;DIFUSOR BAMBU GR;DB09;;-150;200;1000;-150;0;Unidad;Activo;69,61;-10441,5
Julio;AROMAS;DIFUSOR BERRIES GR;DBR09;;-404;200;1000;-404;0;Gramo;Activo;89,250006;-36057
Julio;AROMAS;DIFUSOR CANELA MANZANA GR;DCM09;;0;200;1000;0;0;Gramo;Activo;67,41;0
Julio;AROMAS;DIFUSOR CITRUS GR;DCI09;;-150;200;1000;-150;0;Gramo;Inactivo;70,479809;-10571,97
Julio;AROMAS;DIFUSOR FRUTOS ROJOS GR;DFR09;;-61;200;1000;-61;0;Gramo;Activo;70,801845;-4318,91
Julio;AROMAS;DIFUSOR HOJAS DE NARANJO GR;DHN09;;0;200;1000;0;0;Gramo;Activo;65,45;0
Julio;AROMAS;DIFUSOR LAVANDA GR;DL09;;-50;200;1000;-50;0;Gramo;Activo;66,99;-3349,5
Julio;AROMAS;DIFUSOR MAR AZUL GR;DMA09;;286;200;1000;286;0;Gramo;Activo;71,400005;20420,4
Julio;AROMAS;DIFUSOR PI¥A MELON GR;DPM09;;322;200;1000;322;0;Gramo;Activo;69,020235;22224,52
Julio;AROMAS;DIFUSOR SANDALO GR;DS09;;-34;100;1000;-34;0;Gramo;Activo;70;-2380
Julio;AROMAS;DIFUSOR TROPICAL GR;DT09;;-719;100;1000;-719;0;Gramo;Activo;89,250002;-64170,75
Julio;AROMAS;DIFUSOR VAINILLA GR;DV09;;87;300;2000;87;0;Gramo;Activo;90,44;7868,28
Julio;QUIMICOS;EXTRACTO VITAMINA E  GR;EVE09;;0;50;500;0;0;Gramo;Activo;243,71;0
Julio;QUIMICOS;EXTRACTO  ALOE VERA  GR;EAV09;;0;50;500;0;0;Gramo;Activo;60,57;0
Julio;QUIMICOS;EXTRACTO  COLAGENO  GR;ECG09;;0;50;500;0;0;Gramo;Activo;35,7;0
Julio;QUIMICOS;EXTRACTO  ELASTINA  GR;EE09;;0;50;500;0;0;Gramo;Activo;132,8;0
Julio;CUIDADO PERSONAL;GEL ANTIBACTERIAL X 1/4 LIBRA;GA00;;0;0;0;0;0;Unidad;Activo;901;0
Julio;CUIDADO PERSONAL;GEL ANTIBACTERIAL X 300 ml;GA01;;9;0;0;9;0;Unidad;Activo;2167,353235;19506,18
Julio;CUIDADO PERSONAL;GEL ANTIBACTERIAL X  LIBRA;GA02;;-3;0;0;-3;0;Unidad;Activo;3410,216625;-10230,65
Julio;CUIDADO PERSONAL;GEL ANTIBACTERIAL X  KG;GA03;;-2;0;0;-2;0;Unidad;Activo;4613,006035;-9226,01
Julio;CUIDADO PERSONAL;GEL ANTIBACTERIAL X 1/2  GAL;GA04;;4;0;0;4;0;Unidad;Activo;6921;27684
Julio;CUIDADO PERSONAL;GEL ANTIBACTERIAL X  GAL;GA05;;-4;0;0;-4;0;Unidad;Activo;12502;-50008
Julio;CUIDADO PERSONAL;GEL ANTIBACTERIAL X GARRAFA;GA06;;0;0;0;0;0;Unidad;Activo;71972;0
Julio;CUIDADO PERSONAL;GEL REDUCTORA X 1/2 LIBRA;GR01;;0;0;0;0;0;Unidad;Activo;1446;0
Julio;CUIDADO PERSONAL;GEL REDUCTORA X  600 GR;GR02;;0;0;0;0;0;Unidad;Activo;2279;0
Julio;CUIDADO PERSONAL;GEL REDUCTORA X  KG;GR03;;0;0;0;0;0;Unidad;Activo;3798;0
Julio;CUIDADO PERSONAL;GEL REDUCTORAL X  GAL;GR05;;0;0;0;0;0;Unidad;Activo;14435;0
Julio;CUIDADO PERSONAL;GEL FRIA REAFRIMANTE X 1/2 LIBRA;GF01;;4;0;0;4;0;Unidad;Activo;1613,538036;6454,15
Julio;CUIDADO PERSONAL;GEL FRIA REAFRIMANTE X  600 GR;GF02;;4;0;0;4;0;Unidad;Activo;2542;10168
Julio;CUIDADO PERSONAL;GEL  FRIA REAFRIMANTE X  KG;GF03;;0;0;0;0;0;Unidad;Activo;3798;0
Julio;CUIDADO PERSONAL;GEL FRIA REAFRIMANTE X  GAL;GF05;;0;0;0;0;0;Unidad;Activo;14435;0
Julio;CUIDADO PERSONAL;GLICERINA X 1/4 LIBRA;G00;;0;0;0;0;0;Unidad;Activo;1366,547727;0
Julio;CUIDADO PERSONAL;GLICERINA X 1/2 LIBRA;G01;;0;0;0;0;0;Unidad;Activo;2195,981765;0
Julio;CUIDADO PERSONAL;GLICERINA X  LIBRA;G02;;0;0;0;0;0;Unidad;Activo;2540,83;0
Julio;CUIDADO PERSONAL;GLICERINA X  KG;G03;;0;0;0;0;0;Unidad;Activo;4563,22;0
Julio;CUIDADO PERSONAL;GLICERINA X 1/2 GAL;G04;;0;0;0;0;0;Unidad;Activo;9960;0
Julio;CUIDADO PERSONAL;GLICERINA X GAL 4 KG;G05;;0;0;0;0;0;Unidad;Activo;19895;0
Julio;UTENSILIOS;GUANTE INDUSTRIAL T - 9;GU00;;0;0;0;0;0;Unidad;Activo;2831,8825;0
Julio;UTENSILIOS;GUANTES NITRILO(DESECHABLES) PAR;GU01;;0;0;0;0;0;Unidad;Activo;860;0
Julio;UTENSILIOS;GUANTES NITRILO(DESECHABLES) CAJA;GU02;;0;0;0;0;0;Unidad;Activo;57500;0
Julio;DESINFECCION;TABLETAS CLORO PACK X 3 UND;PC00;;14;0;0;14;0;Unidad;Activo;923,576848;12930,08
Julio;DESINFECCION;TABLETAS CLORO PACK X 5 UND;PC01;;2;0;0;2;0;Unidad;Activo;1447,892906;2895,79
Julio;DESINFECCION;TABLETAS DE CLORO LB;PC02;;1;0;0;1;0;Unidad;Activo;6653;6653
Julio;DESINFECCION;TABLETAS DE CLORO KG;PC03;;2;0;0;2;0;Unidad;Activo;13286,28571;26572,57
Julio;CUIDADO PERSONAL;MENTOL CRISTAL 1/4 LIBRA;MC00;;0;0;0;0;0;Unidad;Activo;17500;0
Julio;CUIDADO PERSONAL;MENTOL CRISTAL 1/2 LIBRA;MC01;;0;0;0;0;0;Unidad;Activo;35000;0
Julio;CUIDADO PERSONAL;MENTOL CRISTAL  LIBRA;MC02;;0;0;0;0;0;Unidad;Activo;70000;0
Julio;CUIDADO PERSONAL;MENTOL CRISTAL  KG;MC03;;0;0;0;0;0;Unidad;Activo;140000;0
Julio;CUIDADO PERSONAL;MENTOL CRISTAL  GR;MC09;;0;0;0;-70;0;Gramo;Activo;140;0
Julio;AROMAS;PALITOS DIFUSORES X 21MM;PD00;;384;0;0;384;0;Unidad;Activo;168,979995;64888,32
Julio;AROMAS;PALITOS DIFUSORES X 11MM;PD01;;35;0;0;35;0;Unidad;Activo;119,095435;4168,34
Julio;CUIDADO PERSONAL;PIEDRA LUMBRE MOLIDA  1/4 LIBRA;PL00;;0;0;0;0;0;Unidad;Activo;576,641842;0
Julio;CUIDADO PERSONAL;PIEDRA LUMBRE MOLIDA   1/2 LIBRA;PL01;;0;0;0;0;0;Unidad;Activo;1125;0
Julio;CUIDADO PERSONAL;PIEDRA LUMBRE MOLIDA  LIBRA;PL02;;0;0;0;0;0;Unidad;Activo;2250;0
Julio;CUIDADO PERSONAL;PIEDRA LUBRE MOLIDA  KG;PL03;;0;0;0;0;0;Unidad;Activo;4500;0
Julio;CUIDADO PERSONAL;PIEDRA LUMBRE  PIEDRA 1/4 LIBRA;PLP00;;0;0;0;0;0;Unidad;Activo;562,5;0
Julio;CUIDADO PERSONAL;PIEDRA LUMBRE PIEDRA 1/2 LIBRA;PLP01;;0;0;0;0;0;Unidad;Activo;1125;0
Julio;CUIDADO PERSONAL;PIEDRA LUMBRE  PIEDRA LIBRA;PLP02;;0;0;0;0;0;Unidad;Activo;2250;0
Julio;CUIDADO PERSONAL;PIEDRA LUBRE  PIEDRA KG;PLP03;;0;0;0;0;0;Unidad;Activo;4500;0
Julio;CUIDADO PERSONAL;PIEDRA LUBRE  PIEDRA 60 GR;PLP09;;0;0;0;0;0;Unidad;Activo;270;0
Julio;ROPA;QUITA MANCHAS 1/4 LIBRA;QT00;;8;0;0;8;0;Unidad;Activo;1194,883253;9559,07
Julio;ROPA;REPUESTO QUITA MANCHAS 250 GR;QT01;;6;0;0;6;0;Unidad;Activo;2272,939631;13637,64
Julio;ROPA;QUITA MANCHAS 500 GR;QT02;;9;0;0;9;0;Unidad;Activo;5356,736252;48210,63
Julio;ROPA;QUITA MANCHAS KILO;QT03;;4;0;0;4;1;Unidad;Activo;9505,5;38022
Julio;ROPA;QUITA MANCHAS BULTO;QT06;;0;0;0;0;0;Unidad;Activo;175000;0
Julio;CUIDADO PERSONAL;SAL MARINA LB;S02;;0;0;0;0;0;Unidad;Inactivo;444,269972;0
Julio;CUIDADO PERSONAL;SAL MARINA KG;S03;;77;0;0;77;0;Unidad;Activo;1113,326572;85726,15
Julio;CUIDADO PERSONAL;SALICILATO DE METILO  1/4 LIBRA;SM00;;0;0;0;0;0;Unidad;Activo;1649,759333;0
Julio;CUIDADO PERSONAL;SALICILATO DE METILO   1/2 LIBRA;SM01;;0;0;0;0;0;Unidad;Activo;3124,18;0
Julio;CUIDADO PERSONAL;SULFATO DE MAGNESIO 1/2 LB;SUMG01;;0;0;0;0;0;Unidad;Activo;682,189034;0
Julio;CUIDADO PERSONAL;SULFATO DE MAGNESIO LB;SUMG02;;0;0;0;0;0;Unidad;Activo;1191,751533;0
Julio;CUIDADO PERSONAL;SULFATO DE MAGNESIA KG;SUMG03;;0;0;0;0;0;Unidad;Activo;2188;0
Julio;CUIDADO PERSONAL;TALCO COSMETICO LB;TC02;;0;0;0;0;0;Unidad;Inactivo;1112;0
Julio;CUIDADO PERSONAL;TALCO COSMETICO KG;TC03;;0;0;0;0;0;Unidad;Inactivo;2224;0
Julio;HOGAR;VARSOL 500 ML;V02;;0;0;0;0;0;Unidad;Activo;3032;0
Julio;HOGAR;VARSOL BOTELLA LITRO;V03;;0;0;0;0;0;Unidad;Activo;5224;0
Julio;HOGAR;VARSOL MED GAL;V04;;0;0;0;0;0;Unidad;Activo;10120;0
Julio;HOGAR;VARSOL GAL;V05;;0;0;0;0;0;Unidad;Activo;19760;0
Julio;HOGAR;VARSOL GARRAFA;V06;;0;0;0;0;0;Unidad;Activo;95200;0
Julio;CUIDADO PERSONAL;VASELINA 1/4 LIBRA;VS00;;0;0;0;0;0;Unidad;Activo;1225;0
Julio;CUIDADO PERSONAL;VASELINA X 200 GR;VS01;;0;0;0;0;0;Unidad;Activo;2450;0
Julio;CUIDADO PERSONAL;VASELINA  X 400 GR;VS02;;0;0;0;0;0;Unidad;Activo;4750;0
Julio;CUIDADO PERSONAL;VASELINA X 800 GR;VS03;;0;0;0;0;0;Unidad;Activo;9400;0
Julio;CUIDADO PERSONAL;VASELINA 1/2 GALON;VS04;;0;0;0;0;0;Unidad;Activo;16500;0
Julio;CUIDADO PERSONAL;VASELINA GALON;VS05;;0;0;0;0;0;Unidad;Activo;33000;0
Julio;CUIDADO PERSONAL;VASELINA 60 GR;VS09;;0;0;0;0;0;Unidad;Activo;860;0
Julio;UTENSILIOS;ZABRA;Z00;;11;0;0;11;0;Unidad;Activo;224,305284;2467,36
Julio;PERFUMERIA;CAJA LOCION TRINITY X 30 ML CABALLERO;;;-110;10;25;-110;0;Unidad;Activo;354,708188;-39017,9
Julio;PERFUMERIA;CAJA LOCION SINGLE X 30 ML DAMA;;;-65;10;35;-65;0;Unidad;Activo;480;-31200
Julio;PERFUMERIA;CAJA LOCION SINGLE X 30 ML CABALLERO;;;-106;10;25;-106;0;Unidad;Activo;503,226602;-53342,02
Julio;PERFUMERIA;CAJA LOCION CARTIER/DUBAY X 30 ML DAMA;;;-3;2;12;-3;0;Unidad;Activo;480;-1440
Julio;PERFUMERIA;CAJA LOCION CARTIER/DUBAY X 30 ML CABALLERO;;;7;2;12;7;0;Unidad;Activo;480;3360
Julio;PERFUMERIA;CAJA LOCION MONZA X 60 ML CABALLERO;;;3;0;0;3;0;Unidad;Activo;450;1350
Julio;PERFUMERIA;CAJA LOCION BIG MONZA X 100 ML CABALLERO;;;-62;0;0;-62;0;Unidad;Activo;618,371194;-38339,01
Julio;PERFUMERIA;CAJA LOCION INVICTUS X 100 ML;;;0;2;12;0;0;Unidad;Activo;570;0
Julio;PERFUMERIA;CAJA LOCION SILK X 100 ML DAMA;;;-1;0;0;-1;0;Unidad;Activo;570;-570
Julio;PERFUMERIA;CAJA LOCION SILK X 100 ML CABALLERO;;;-1;0;0;-1;0;Unidad;Activo;471;-471
Julio;AROMAS;FRAGANCIA EUCALIPTO GR;;;0;100;1000;0;0;Gramo;Activo;50;0
Julio;AROMAS;LIMPIA PISOS CANELA MANZAN GAL;;;0;0;0;0;0;Unidad;Activo;6648;0
Julio;QUIMICOS;ACIDO SULFONICO;MP99;;0;0;0;17500;0;Gramo;Activo;9,5;0
Julio;QUIMICOS;ALCOHOL ETILICO AL 96%;MP100;;-525;0;0;29875;0;Gramo;Activo;5,518167;-2897,04
Julio;QUIMICOS;PRESERVANTE INDUSTRIAL;MP157;;0;0;0;4709;0;Gramo;Activo;10,41884;0
Julio;CUIDADO PERSONAL;CREMA DE MANOS C/EXTRACTOS GR;;;0;0;0;0;0;Gramo;Activo;8,2;0
Julio;UTENSILIOS;TAPABOCAS;;;0;0;0;0;0;Unidad;Activo;260,33038;0
Julio;AROMAS;FRAGANCIA LAVANDA FAB;MP131;;-56;0;0;4989;0;Gramo;Activo;87,421053;-4895,58
Julio;AROMAS;FRAGANCIA LIMON;MP141;;0;0;0;303;0;Gramo;Activo;67,713648;0
Julio;EMPAQUES Y OTROS;PET 500 ML;;;-24;0;0;189;0;Unidad;Activo;684,41519;-16425,96
Julio;EMPAQUES Y OTROS;TAPA 28 SEGURIDAD;;;-4;0;0;754;0;Unidad;Activo;80,158011;-320,63
Julio;QUIMICOS;AMONIO CUATERNARIO;MP102;;0;0;0;7400;0;Gramo;Activo;11,655141;0
Julio;EMPAQUES Y OTROS;1 L PETT;;;-2;0;0;9;0;Unidad;Activo;535,5;-1071
Julio;CUIDADO PERSONAL;JABON MANOS Y CUERPO CITRONELLA GARRAFA;JB06C;;0;0;0;0;0;Unidad;Activo;44619;0
Julio;QUIMICOS;COCOAMIDA;MP114;;0;0;0;24985;0;Gramo;Activo;14,869004;0
Julio;QUIMICOS;BETAINA;MP106;;0;0;0;15785;0;Gramo;Activo;7,75;0
Julio;QUIMICOS;GENAPOL NACARADO;MP146;;0;0;0;32350;0;Gramo;Activo;7,160742;0
Julio;AROMAS;AMBIENTADOR SPRAY BRISA MARINA (GR);;;3135;0;0;3135;0;Gramo;Activo;14,7;46084,5
Julio;AROMAS;AMBIENTADOR SPRAY FRUTOS ROJOS (GR);;;3000,5;0;0;3000,5;0;Gramo;Activo;13,38578;40164,03
Julio;AROMAS;AMBIENTADOR SPRAY CARRO PERFUMADO (GR);;;1000;0;0;1000;0;Gramo;Activo;13,21;13210
Julio;AROMAS;AMBIENTADOR SPRAY FRESA (GR);;;854;0;0;854;0;Unidad;Activo;14,148515;12082,83
Julio;QUIMICOS;TRIETANOLAMINA;MP167;;0;0;0;4444,5;0;Gramo;Activo;26,226639;0
Julio;AROMAS;FRAGANCIA CITRONELLA;MP129;;0;0;0;4700;0;Gramo;Activo;57,448789;0
Julio;AROMAS;AMBIENTADOR SPRAY CARRO PERFUMADO 125 ML;;;4;3;12;4;0;Unidad;Activo;2839,666667;11358,67
Julio;AROMAS;AMBIENTADOR SPRAY CARRO PERFUMADO 250 ML;;;4;0;0;4;0;Unidad;Activo;4813,428572;19253,71
Julio;AROMAS;AMBIENTADOR SPRAY CARRO PERFUMADO 500 ML;;;0;0;0;0;0;Unidad;Activo;5824;0
Julio;AROMAS;AMBIENTADOR SPRAY FRESA 125 ML;;;3;0;0;3;0;Unidad;Activo;2815,7;8447,1
Julio;AROMAS;AMBIENTADOR SPRAY FRESA 250 ML;;;2;0;0;2;0;Unidad;Activo;4733,213967;9466,43
Julio;AROMAS;AMBIENTADOR SPRAY FRESA 500 ML;;;0;0;0;0;0;Unidad;Activo;5824;0
Julio;AROMAS;FRAGANCIA JADE GR;;;46;0;0;46;0;Gramo;Activo;65,459631;3011,14
Julio;EMPAQUES Y OTROS;BALA X 60 ML;;;0;0;0;-9;0;Unidad;Activo;399,879116;0
Julio;EMPAQUES Y OTROS;TAPA SPRAY X 30/60 ML;;;56;0;0;49;0;Unidad;Activo;303,989854;17023,43
Julio;QUIMICOS;COLORANTE UVA;MP119;;0;0;0;855;0;Gramo;Activo;52,077814;0
Julio;AROMAS;TAPON CORCHO BASE 11.5MM;;;91;0;0;91;0;Unidad;Activo;133,28;12128,48
Julio;AROMAS;TAPON CORCHO BASE 19 MM;;;17;0;0;17;0;Unidad;Activo;445,06;7566,02
Julio;PERFUMERIA;CAJA LOCION BIG SINGLE X 60 ML;;;-23;0;0;-23;0;Unidad;Activo;450;-10350
Julio;CUIDADO PERSONAL;ROLLO OSMOTICO X 100 MTS;;;0;0;0;0;0;Unidad;Activo;3500;0
Julio;QUIMICOS;PRESERVANTE INDUSTRIAL X GAL;;COSTO COMPRA POR GARRAFA $6070KG MAS EL REEMPAQUECOSTO COMPRA POR GALON $ 8919KG;0;0;0;0;0;Unidad;Activo;23229;0
Julio;UTENSILIOS;TRAPEADOR MEDIANO (INDUSTRIAL);;TRAPEADOR MEDIANOTRAPEADOR INDUSTRIAL  REF 800 CP 140  330 GR IDEAL PARA OPERARIO MUJER;0;0;0;0;0;Unidad;Activo;6069,9745;0
Julio;UTENSILIOS;ESCOBA SUAVE;;;0;0;0;0;0;Unidad;Activo;3821,739638;0
Julio;UTENSILIOS;BOLSA NEGRA 90 X 110;;;12;0;0;12;0;Unidad;Activo;464,29;5571,48
Julio;UTENSILIOS;BOLSA ROJA 90 X 110;;;0;0;0;0;0;Unidad;Activo;740;0
Julio;UTENSILIOS;BOLSA GRIS 90 X 110;;;0;0;0;0;0;Unidad;Activo;786;0
Julio;UTENSILIOS;BOLSA NEGRA 65 X 90;;;14;0;0;14;0;Unidad;Activo;151,17;2116,38
Julio;UTENSILIOS;BOLSA VERDE 65 X 90;;;10;0;0;10;0;Unidad;Activo;262;2620
Julio;UTENSILIOS;BOLSA AZUL 65 X 90;;;34;0;0;34;0;Unidad;Activo;243;8262
Julio;UTENSILIOS;BOLSA ROJA 65 X 90;;;7;0;0;7;0;Unidad;Activo;275;1925
Julio;UTENSILIOS;BOLSA BLANCA 40 X 50;;;0;0;0;0;0;Unidad;Activo;45,83;0
Julio;MUESTRAS;MUESTRA DETERGENTE LIQUIDO X 100 ML;;;-12;0;0;-12;0;Unidad;Inactivo;496,5;-5958
Julio;MUESTRAS;MUESTRA LAVA LOZA X 100 ML;;;3;0;0;3;0;Unidad;Inactivo;496,5;1489,5
Julio;MUESTRAS;MUESTRA SHAMPO AUTOS X 100 ML;;;10;0;0;10;0;Unidad;Inactivo;498,5;4985
Julio;MUESTRAS;MUESTRA QUITA GRASA X 100 ML;;;14;0;0;14;0;Unidad;Inactivo;416,3;5828,2
Julio;MUESTRAS;MUESTRA JABON DE MANOS Y CUERPO MANZANA VERDE X 100 ML;;;7;0;0;7;0;Unidad;Inactivo;497,4;3481,8
Julio;QUIMICOS;EXTRACTO COLAGENO;MP125;;0;0;0;30;0;Gramo;Activo;35,7;0
Julio;HOGAR;LIMPIA PISOS ANTIBACTERIAL FLORAL  500 ML;LPA02F;;0;6;20;0;0;Unidad;Activo;1579;0
Julio;HOGAR;LIMPIA PISOS ANTIBACTERIAL FLORAL 1 L;LPA03F;;0;6;10;0;0;Unidad;Activo;2950,090364;0
Julio;HOGAR;LIMPIA PISOS ANTIBACTERIAL FLORAL GALON;LPA05F;;0;5;10;0;0;Unidad;Activo;8289,5;0
Julio;HOGAR;LIMPIA PISOS ANTIBACTERIAL FLORAL GARRAFA;LPA06F;;0;1;1;0;0;Unidad;Activo;31838;0
Julio;EMPAQUES Y OTROS;TAPA FLIPTOP BLANCA;;;0;0;0;298;0;Unidad;Activo;128,711318;0
Julio;PERFUMERIA;PERFUME EMBLEM MASC GR;;;205,5;10;50;205,5;0;Unidad;Activo;424,381717;87210,44
Julio;UTENSILIOS;TOALLA MICROFIBRA PAQUETE X 5 UNDS;;;1;1;12;1;0;Unidad;Activo;10172;10172
Julio;UTENSILIOS;TOALLA DE MANOS ZFOLD ECOLOGICA;;;0;0;0;0;0;Unidad;Activo;4267,34;0
Julio;UTENSILIOS;RECOGEDOR ECONOMICO;;;5;4;24;5;0;Unidad;Activo;1945,492857;9727,46
Julio;UTENSILIOS;ESCOBILLON PARA BA¥O;;;1;4;24;1;0;Unidad;Activo;2167;2167
Julio;EMPAQUES Y OTROS;1 LIT BLANCO;;;-11;0;0;244;0;Unidad;Activo;779,966447;-8579,63
Julio;UTENSILIOS;GUANTE INDUSTRIAL  T - 7;;;0;4;24;0;0;Unidad;Activo;2671,838255;0
Julio;AROMAS;AMBIENTADOR SPRAY TALCO 60 ML;AS08T;;10;6;12;10;0;Unidad;Activo;1783,889196;17838,89
Julio;AROMAS;AMBIENTADOR SPRAY BRISA MARINA 60 ML;;;10;0;0;10;0;Unidad;Activo;1781,22625;17812,26
Julio;AROMAS;AMBIENTADOR SPRAY FRESA 60 ML;;;7;0;0;7;0;Unidad;Activo;1768,40253;12378,82
Julio;UTENSILIOS;TOALLA MICROFIBRA X UND;;;-4;0;0;-4;0;Unidad;Activo;2034;-8136
Julio;AROMAS;AMBIENTADOR SPRAY CHICLE (GR);AS09CH;;2875;500;2000;2875;0;Unidad;Activo;13,09972;37661,7
Julio;AROMAS;AMBIENTADOR SPRAY CHICLE 60 ML;;;7;2;10;7;0;Unidad;Activo;1783,834616;12486,84
Julio;AROMAS;AMBIENTADOR SPRAY CHICLE 125 ML;AS00CH;;3;2;5;3;0;Unidad;Activo;2885,3;8655,9
Julio;AROMAS;AMBIENTADOR SPRAY CHICLE 250 ML;AS01CH;;2;2;5;2;0;Unidad;Activo;5111,142857;10222,29
Julio;AROMAS;AMBIENTADOR SPRAY CANELA 250 ML;AS01C;;0;2;5;0;0;Unidad;Inactivo;4227;0
Julio;AROMAS;AMBIENTADOR SPRAY CANELA (GR);AS09C;;0;500;3000;0;0;Unidad;Inactivo;11,8;0
Julio;AROMAS;AMBIENTADOR SPRAY FRUTOS ROJOS 60 ML;;;9;5;8;9;0;Unidad;Activo;1822,879219;16405,91
Julio;AROMAS;AMBIENTADOR SPRAY FRUTAS MAZONICAS (GR);AS09FA;;85;0;0;85;0;Unidad;Activo;14,89;1265,65
Julio;AROMAS;AMBIENTADOR SPRAY FRUTAS AMAZONICAS 125 ML;AS00FA;;4;2;6;4;0;Unidad;Activo;2849,333334;11397,33
Julio;AROMAS;AMBIENTADOR SPRAY FRUTAS AMAZONICAS 60 ML;AS08FA;;10;2;10;10;0;Unidad;Activo;1816,004554;18160,05
Julio;UTENSILIOS;PAPEL HIGIENICO PACA 12 UND;;;0;1;6;0;0;Unidad;Activo;11352,6;0
Julio;AROMAS;AMBIENTADOR SPRAY FRUTAS AMAZONICAS 250 ML;AS01FA;;3;1;2;3;0;Unidad;Activo;4916,4625;14749,39
Julio;AROMAS;AMBIENTADOR SPRAY PI¥A (GR);AS09P;;-155;0;0;-155;0;Unidad;Activo;12,8;-1984
Julio;AROMAS;AMBIENTADOR SPRAY PI¥A 60 ML;AS08P;;10;2;10;10;0;Unidad;Activo;1546,71;15467,1
Julio;AROMAS;AMBIENTADOR SPRAY PI¥A 125 ML;AS00P;;0;2;6;0;0;Unidad;Activo;2618,8;0
Julio;AROMAS;AMBIENTADOR SPRAY PI¥A 250 ML;AS01P;;0;1;2;0;0;Unidad;Activo;4259,67;0
Julio;AROMAS;AMBIENTADOR SPRAY TALCO (GR);AS09T;;3315;0;0;3315;0;Unidad;Activo;13,880925;46015,27
Julio;AROMAS;AMBIENTADOR SPRAY CARRO PERFUMADO 60 ML;AS08CP;;6;2;10;6;0;Unidad;Activo;1776,651489;10659,91
Julio;AROMAS;AMBIENTADOR SPRAY CANELA 125 ML;;;0;0;0;0;0;Unidad;Inactivo;2786;0
Julio;AROMAS;AMBIENTADOR SPRAY CANELA 60 ML;;;0;0;0;0;0;Unidad;Inactivo;1597;0
Julio;MUESTRAS;MUESTRA ALCOHOL GLIERINADO X 100 ML;;;0;10;50;0;0;Unidad;Inactivo;496,5;0
Julio;MUESTRAS;MUESTRA GEL ANTIBACTERIAL X 100 ML;;;0;10;50;0;0;Unidad;Inactivo;496,5;0
Julio;MUESTRAS;MUESTRA ELIMINADOR DE OLORES LAVANDA X 100 ML;;;2;10;50;2;0;Unidad;Inactivo;496,5;993
Julio;MUESTRAS;MUESTRA LIMPIA PISOS ANTIBACTERIAL FLORAL X 100 ML;;;3;10;50;3;0;Unidad;Inactivo;498,5;1495,5
Julio;MUESTRAS;MUESTRA LIMPIA PISOS ANTIBACTERIAL NATURE X 100 ML;;;3;10;50;3;0;Unidad;Inactivo;498,5;1495,5
Julio;MUESTRAS;MUESTRA LIMPIA PISOS ANTIBACTERIAL TALCO X 100 ML;;;5;10;50;5;0;Unidad;Inactivo;498,5;2492,5
Julio;MUESTRAS;MUESTRA JABON MANOS Y CUERPO ANTIBACTERIAL AVENA/COCO X 100 ML;;;10;10;50;10;0;Unidad;Inactivo;498,5;4985
Julio;MUESTRAS;MUESTRA ELIMINADOR DE OLORES FRUTOS ROJOS X 100 ML;;;-4;10;50;-4;0;Unidad;Inactivo;496,5;-1986
Julio;UTENSILIOS;ESPONJA DOBLE USO;;;0;0;0;0;0;Unidad;Activo;403,41;0
Julio;PERFUMERIA;PERFUME STARRY NIGHT DE MONTAL MASC GR;;;288,5;0;0;288,5;0;Unidad;Activo;440,445652;127068,57
Julio;PERFUMERIA;PERFUME SWISS ARMY MASC  GR;;;255,5;0;0;255,5;0;Unidad;Activo;442,170686;112974,61
Julio;UTENSILIOS;TRAPEADOR EXTRA;;TRAPEADOR INDUSTRIALTRAPEADOR  REF EXTRA 430 GR   IDEAL PARA OPERARIOS HOMBRE;0;0;0;0;0;Unidad;Activo;6705,65;0
Julio;MUESTRAS;MUESTRA DESMANCHADOR DE PISOS X 100 ML;;;3;10;50;3;0;Unidad;Inactivo;496,5;1489,5
Julio;MUESTRAS;MUESTRA LIMPIA ESTUFA X 100 ML;;;0;10;50;0;0;Unidad;Inactivo;496,5;0
Julio;PERFUMERIA;FRASCO PERFUME 18 ML;;;4;0;0;4;0;Unidad;Activo;1117,41;4469,64
Julio;PERFUMERIA;PERFUME OMBRE NOMADE UNISEX  GR;;;200;0;0;200;0;Unidad;Activo;438,573108;87714,62
Julio;MUESTRAS;MUESTRA DESMANCHADOR ROPA COLOR X 100 ML;;;5;10;50;5;0;Unidad;Inactivo;496;2480
Julio;MUESTRAS;MUESTRA LIMPIA PISOS ANTIBACTERIAL LAVANDA X 100 ML;;;8;10;50;8;0;Unidad;Inactivo;496;3968
Julio;PERFUMERIA;PERFUME HUGO RED MASC GR;;;192;0;0;192;0;Unidad;Activo;440,298408;84537,29
Julio;MUESTRAS;MUESTRA DESENGRASANTE MULTIPROPOSITO X 100 ML;;;3;10;50;3;0;Unidad;Inactivo;496;1488
Julio;MUESTRAS;MUESTRA SHAMPO MUEBLES Y ALFOMBRAS X 100 ML;;;4;10;50;4;0;Unidad;Inactivo;496;1984
